# Name = R2B2
# TrialType = 
# DOB = 
# ID = 
# nRows = 32311
# nColumns = 36
# Comment = 
# Comment = 
# Height =  
# Weight =  
# Condition = none
# Eyes = Eyes closed
# Angles X corrected = sum: 0.55 (ccw)/ -15.41 (cw)/ -12.16 (cw), mean: [ 0.29 -7.81 -5.33], max: [ 0.55 -0.    0.6 ], min: [  0.   -15.41 -12.19], start1s: [0. 0. 0.]
# Angles Y corrected = sum: 0.07 (ccw)/ 27.05 (ccw)/ -93.42 (cw), mean: [ 4.000e-02  1.311e+01 -4.773e+01], max: [ 0.07 27.05 -0.  ], min: [ -0.     0.   -93.42], start1s: [0. 0. 0.]
# Angles Z corrected = sum: 0.23 (ccw)/ -0.43 (cw)/ 3.67 (ccw), mean: [ 0.11 -0.24  1.8 ], max: [ 0.23 -0.    3.77], min: [-0.   -0.44 -0.05], start1s: [0. 0. 0.]
# 3D axes orientation: corresponding indices for [x,y,z]-axes = [[1 2 3], [1 2 3], [1 2 3]]
# Sensor_position = [[766947]]
# PhidgetHubs = 0,1,2
# Usage = ['trunk', 'head', 'platform']
# Pause =   
# SW Version = 1.0.0.3
# Timestamp_Ph0, accX_Ph0, accY_Ph0, accZ_Ph0, rotX_Ph0, rotY_Ph0, rotZ_Ph0, rotX_Ph0, rotY_Ph0, rotZ_Ph0
276926.000,-9.774,-0.195,-0.213,276926.000,0.059,-0.068,-0.049,276926.000,-8.965,-0.184,2.204,276920.000,-9.438,-0.637,2.557,276920.000,-0.507,0.703,-0.111,276920.000,-6.646,24.884,-4.615,276916.000,-8.861,-0.629,-4.220,276916.000,0.129,-1.355,-0.233,276916.000,-7.645,-1.868,1.275
276928.000,-9.791,-0.182,-0.207,276928.000,-0.075,-0.016,-0.017,276928.000,-9.001,-0.300,2.240,276922.000,-9.425,-0.626,2.531,276922.000,-0.454,0.763,-0.008,276922.000,-6.646,24.884,-4.615,276918.000,-8.875,-0.624,-4.230,276918.000,0.144,-1.458,-0.280,276918.000,-7.645,-1.868,1.275
276930.000,-9.782,-0.182,-0.179,276930.000,0.009,-0.057,-0.025,276930.000,-9.001,-0.300,2.240,276924.000,-9.436,-0.629,2.543,276924.000,-0.492,0.791,-0.095,276924.000,-6.646,24.884,-4.615,276920.000,-8.844,-0.643,-4.238,276920.000,0.152,-1.454,-0.204,276920.000,-7.645,-1.868,1.275
276932.000,-9.808,-0.208,-0.178,276932.000,0.035,-0.073,0.035,276932.000,-9.001,-0.300,2.240,276926.000,-9.427,-0.649,2.506,276926.000,-0.495,0.951,-0.074,276926.000,-6.646,24.884,-4.615,276922.000,-8.883,-0.635,-4.216,276922.000,0.083,-1.408,-0.303,276922.000,-7.772,-1.773,1.270
276934.000,-9.786,-0.186,-0.170,276934.000,0.020,0.033,0.056,276934.000,-9.001,-0.300,2.240,276928.000,-9.423,-0.655,2.519,276928.000,-0.487,0.948,-0.116,276928.000,-6.445,24.540,-4.549,276924.000,-8.848,-0.622,-4.242,276924.000,0.013,-1.381,-0.356,276924.000,-7.772,-1.773,1.270
276936.000,-9.778,-0.200,-0.213,276936.000,0.070,0.079,0.044,276936.000,-9.001,-0.300,2.240,276930.000,-9.428,-0.645,2.527,276930.000,-0.406,1.043,-0.127,276930.000,-6.445,24.540,-4.549,276926.000,-8.849,-0.627,-4.235,276926.000,-0.095,-1.366,-0.432,276926.000,-7.772,-1.773,1.270
276938.000,-9.794,-0.185,-0.182,276938.000,0.029,0.000,-0.109,276938.000,-8.950,-0.190,2.320,276932.000,-9.438,-0.644,2.540,276932.000,-0.429,1.056,-0.200,276932.000,-6.445,24.540,-4.549,276928.000,-8.863,-0.644,-4.226,276928.000,-0.103,-1.350,-0.547,276928.000,-7.772,-1.773,1.270
276940.000,-9.797,-0.177,-0.185,276940.000,0.017,-0.020,0.013,276940.000,-8.950,-0.190,2.320,276934.000,-9.464,-0.647,2.552,276934.000,-0.422,1.016,-0.078,276934.000,-6.445,24.540,-4.549,276930.000,-8.867,-0.632,-4.219,276930.000,-0.136,-1.313,-0.336,276930.000,-7.772,-1.773,1.270
276942.000,-9.773,-0.178,-0.185,276942.000,0.035,-0.080,0.020,276942.000,-8.950,-0.190,2.320,276936.000,-9.437,-0.645,2.553,276936.000,-0.452,1.066,-0.142,276936.000,-6.445,24.540,-4.549,276932.000,-8.878,-0.632,-4.227,276932.000,-0.218,-1.171,-0.518,276932.000,-7.740,-1.844,1.423
276944.000,-9.795,-0.178,-0.203,276944.000,0.040,0.046,-0.047,276944.000,-8.950,-0.190,2.320,276938.000,-9.450,-0.660,2.566,276938.000,-0.444,1.056,-0.211,276938.000,-6.236,24.551,-4.453,276934.000,-8.879,-0.654,-4.233,276934.000,-0.080,-1.301,-0.470,276934.000,-7.740,-1.844,1.423
276946.000,-9.784,-0.197,-0.215,276946.000,-0.116,0.019,-0.051,276946.000,-8.950,-0.190,2.320,276940.000,-9.452,-0.643,2.564,276940.000,-0.544,1.024,-0.145,276940.000,-6.236,24.551,-4.453,276936.000,-8.882,-0.643,-4.227,276936.000,-0.333,-1.248,-0.516,276936.000,-7.740,-1.844,1.423
276948.000,-9.813,-0.182,-0.195,276948.000,-0.094,0.079,0.068,276948.000,-8.950,-0.228,2.321,276942.000,-9.449,-0.661,2.563,276942.000,-0.479,0.857,-0.167,276942.000,-6.236,24.551,-4.453,276938.000,-8.881,-0.660,-4.237,276938.000,-0.176,-1.282,-0.542,276938.000,-7.740,-1.844,1.423
276950.000,-9.806,-0.162,-0.179,276950.000,-0.006,-0.034,-0.063,276950.000,-8.950,-0.228,2.321,276944.000,-9.453,-0.663,2.544,276944.000,-0.609,0.902,-0.119,276944.000,-6.236,24.551,-4.453,276940.000,-8.880,-0.660,-4.198,276940.000,-0.233,-1.351,-0.459,276940.000,-7.740,-1.844,1.423
276952.000,-9.790,-0.206,-0.160,276952.000,0.021,-0.072,-0.067,276952.000,-8.950,-0.228,2.321,276946.000,-9.431,-0.649,2.555,276946.000,-0.509,0.816,-0.243,276946.000,-6.236,24.551,-4.453,276942.000,-8.882,-0.653,-4.215,276942.000,-0.168,-1.472,-0.541,276942.000,-7.740,-1.842,1.393
276954.000,-9.792,-0.184,-0.218,276954.000,0.063,-0.007,-0.067,276954.000,-8.950,-0.228,2.321,276948.000,-9.463,-0.680,2.576,276948.000,-0.602,0.711,-0.110,276948.000,-6.101,24.922,-4.426,276944.000,-8.906,-0.647,-4.225,276944.000,-0.269,-1.411,-0.681,276944.000,-7.740,-1.842,1.393
276956.000,-9.815,-0.186,-0.192,276956.000,-0.052,-0.004,0.006,276956.000,-8.950,-0.228,2.321,276950.000,-9.453,-0.678,2.566,276950.000,-0.706,0.783,-0.070,276950.000,-6.101,24.922,-4.426,276946.000,-8.864,-0.652,-4.230,276946.000,-0.135,-1.528,-0.698,276946.000,-7.740,-1.842,1.393
276958.000,-9.778,-0.198,-0.163,276958.000,-0.036,0.060,-0.028,276958.000,-8.884,-0.340,2.289,276952.000,-9.434,-0.724,2.542,276952.000,-0.530,0.753,-0.099,276952.000,-6.101,24.922,-4.426,276948.000,-8.884,-0.639,-4.247,276948.000,-0.084,-1.517,-0.648,276948.000,-7.740,-1.842,1.393
276960.000,-9.797,-0.204,-0.187,276960.000,0.028,-0.058,0.024,276960.000,-8.884,-0.340,2.289,276954.000,-9.461,-0.668,2.570,276954.000,-0.540,0.880,-0.177,276954.000,-6.101,24.922,-4.426,276950.000,-8.874,-0.651,-4.237,276950.000,-0.057,-1.471,-0.609,276950.000,-7.740,-1.842,1.393
276962.000,-9.796,-0.200,-0.167,276962.000,0.035,-0.035,0.032,276962.000,-8.884,-0.340,2.289,276956.000,-9.454,-0.667,2.586,276956.000,-0.537,0.917,-0.085,276956.000,-6.101,24.922,-4.426,276952.000,-8.894,-0.647,-4.234,276952.000,-0.050,-1.540,-0.633,276952.000,-7.646,-1.776,1.300
276964.000,-9.799,-0.197,-0.184,276964.000,0.082,0.099,-0.062,276964.000,-8.884,-0.340,2.289,276958.000,-9.461,-0.671,2.563,276958.000,-0.508,0.889,0.025,276958.000,-6.358,24.551,-4.557,276954.000,-8.879,-0.646,-4.202,276954.000,-0.035,-1.585,-0.725,276954.000,-7.646,-1.776,1.300
276966.000,-9.793,-0.199,-0.201,276966.000,0.013,0.015,0.025,276966.000,-8.884,-0.340,2.289,276960.000,-9.467,-0.676,2.559,276960.000,-0.492,0.870,0.005,276960.000,-6.358,24.551,-4.557,276956.000,-8.865,-0.648,-4.215,276956.000,-0.074,-1.654,-0.760,276956.000,-7.646,-1.776,1.300
276968.000,-9.798,-0.213,-0.168,276968.000,-0.011,-0.005,0.090,276968.000,-8.810,-0.373,2.194,276962.000,-9.467,-0.687,2.564,276962.000,-0.270,0.776,-0.090,276962.000,-6.358,24.551,-4.557,276958.000,-8.845,-0.660,-4.200,276958.000,-0.158,-1.548,-0.698,276958.000,-7.646,-1.776,1.300
276970.000,-9.799,-0.202,-0.199,276970.000,-0.009,0.068,-0.051,276970.000,-8.810,-0.373,2.194,276964.000,-9.478,-0.672,2.541,276964.000,-0.390,0.851,0.023,276964.000,-6.358,24.551,-4.557,276960.000,-8.868,-0.649,-4.226,276960.000,-0.074,-1.619,-0.741,276960.000,-7.646,-1.776,1.300
276972.000,-9.777,-0.186,-0.200,276972.000,0.020,0.003,0.086,276972.000,-8.810,-0.373,2.194,276966.000,-9.456,-0.694,2.572,276966.000,-0.375,0.778,0.052,276966.000,-6.358,24.551,-4.557,276962.000,-8.871,-0.648,-4.227,276962.000,-0.151,-1.661,-0.886,276962.000,-7.646,-1.712,1.268
276974.000,-9.787,-0.194,-0.179,276974.000,-0.056,-0.005,0.017,276974.000,-8.810,-0.373,2.194,276968.000,-9.467,-0.696,2.570,276968.000,-0.360,0.621,0.051,276968.000,-6.539,24.774,-4.589,276964.000,-8.854,-0.650,-4.227,276964.000,-0.192,-1.593,-0.729,276964.000,-7.646,-1.712,1.268
